Android_Time,Work_Cycle,Left_Arm_Activity,Left_Arm_Angle,Left_Arm_Speed,Right_Arm_Activity,Right_Arm_Angle,Right_Arm_Speed,Trunk_Activity,Trunk_Angle,Glove_Angle_Activity,Wrist_Angle,Glove_Speed_Activity,Wrist_Speed,Glove_Pressure_Activity,Thumb_Pressure
hhmmss,NUMBER,STATUS,degrees,degrees/s,STATUS,degrees,degrees/s,STATUS,degrees,STATUS,degrees,STATUS,degrees/s,STATUS,N
132949,3,4,31.066490,89.634720,4,30.897453,89.972565,-1,-13.945901,0,-3.940679,0,1.256829,0,0.000000
132950,3,4,31.169458,88.851257,4,30.988497,89.979713,-1,-14.024597,0,-3.898306,0,1.256951,0,0.000000
132951,3,4,31.094357,88.081619,4,30.915213,89.204376,-1,-14.053522,0,-3.940679,0,1.264254,0,0.000000
132952,3,4,30.984266,87.326218,4,30.943478,88.440247,-1,-14.129560,0,-3.855933,0,1.260751,0,0.000000
132953,3,4,31.062229,86.581161,4,31.042593,87.686516,-1,-14.016477,0,-3.940679,0,1.271431,0,0.000000
132954,3,4,31.145939,85.847321,4,31.103588,86.951187,-1,-14.149064,0,-3.855933,0,1.267928,0,0.000000
132955,3,4,30.882935,85.127754,4,30.931520,86.225853,-1,-14.100615,0,-3.898306,0,1.264481,0,0.000000
132956,3,4,31.023548,84.416092,4,30.958317,85.510246,-1,-14.026169,0,-3.940679,0,1.271426,0,0.000000
132957,3,4,31.136946,83.717667,4,30.994404,84.806450,-1,-14.228251,0,-3.983052,0,1.285092,0,0.000000
132958,3,4,31.001122,83.030960,4,30.955654,84.118111,-1,-14.165439,0,-3.898306,0,1.284981,0,0.000000
132959,3,4,31.282383,82.354103,4,31.058731,83.438980,-1,-14.118670,0,-3.855933,0,1.281509,0,0.000000
133000,3,4,31.045156,81.692909,4,31.015053,82.771164,-1,-14.370268,0,-3.898306,0,1.281427,0,0.000000
133001,3,4,31.017584,81.039764,4,30.980600,82.111420,-1,-14.160984,0,-3.855933,0,1.274727,0,0.000000
133002,3,4,31.135958,80.397270,4,30.856720,81.465164,-1,-14.427627,0,-3.898306,0,1.277984,0,0.000000
133003,3,4,31.062788,79.761642,4,30.972868,80.828896,-1,-14.478676,0,-3.813560,0,1.268153,0,0.000000
133004,3,4,31.103552,79.137215,4,31.016817,80.201233,-1,-14.494718,0,-3.855933,0,1.264942,0,0.000000
133005,3,4,31.040642,78.522461,4,30.901697,79.582230,-1,-14.448284,0,-3.983052,0,1.264989,0,0.000000
133006,3,4,31.100634,77.917763,4,30.905546,78.973732,-1,-14.409832,0,-3.898306,0,1.265036,0,0.000000
133007,3,4,31.022074,77.320938,4,31.000841,78.373383,-1,-14.315598,0,-3.940679,0,1.268244,0,0.000000
133009,3,4,31.065582,76.735703,4,30.967051,77.783630,-1,-14.422998,0,-3.940679,0,1.274543,0,0.000000
133010,3,4,31.076235,76.156151,4,30.917507,77.201866,-1,-14.389833,0,-3.813560,0,1.265172,0,0.000000
133011,3,4,31.112852,75.585480,4,30.989832,76.627548,-1,-14.407042,0,-3.813560,0,1.255937,0,0.000000
133012,3,4,31.021879,75.024460,4,30.965214,76.062111,-1,-14.499654,0,-3.855933,0,1.252977,0,0.000000
133013,3,4,31.088217,74.472977,4,31.035166,75.505524,-1,-14.336748,0,-3.813560,0,1.243962,0,0.000000
133014,3,4,31.047487,73.928383,4,31.083214,74.956871,-1,-14.298118,0,-3.898306,0,1.247184,0,0.000000
