Android_Time,Work_Cycle,Left_Arm_Activity,Left_Arm_Angle,Left_Arm_Speed,Right_Arm_Activity,Right_Arm_Angle,Right_Arm_Speed,Trunk_Activity,Trunk_Angle,Glove_Angle_Activity,Wrist_Angle,Glove_Speed_Activity,Wrist_Speed,Glove_Pressure_Activity,Thumb_Pressure
hhmmss,NUMBER,STATUS,degrees,degrees/s,STATUS,degrees,degrees/s,STATUS,degrees,STATUS,degrees,STATUS,degrees/s,STATUS,N
151812,3,0,26.346651,3.401545,1,42.390224,4.227577,0,10.897586,0,-2.379545,0,0.350877,0,0.000000
151813,3,0,26.426416,3.389204,1,42.497993,4.210094,0,11.085714,0,-2.357306,0,0.350167,0,0.000000
151814,3,0,26.402277,3.379793,1,42.277637,4.197602,0,10.794250,0,-2.357306,0,0.349465,0,0.000000
151815,3,0,26.493990,3.369382,1,42.465523,4.182849,0,11.107567,0,-2.379545,0,0.349986,0,0.000000
151816,3,0,26.572582,3.357249,1,42.356506,4.168382,0,11.250284,0,-2.379545,0,0.350501,0,0.000000
151817,3,0,26.476048,3.346389,1,42.286034,4.155512,0,10.957618,0,-2.379545,0,0.351011,0,0.000000
151818,3,0,26.637106,3.335991,1,42.402847,4.144066,0,11.324566,0,-2.379545,0,0.351515,0,0.000000
151819,3,0,26.674419,3.325373,1,42.336178,4.131108,0,11.246785,0,-2.401784,0,0.352013,0,0.000000
151820,3,0,26.652100,3.316762,1,42.255974,4.120042,0,11.118799,0,-2.357306,0,0.352507,0,0.000000
151821,3,0,26.813145,3.306313,1,42.532719,4.107401,0,11.326941,0,-2.379545,0,0.352995,0,0.000000
151822,3,0,26.597807,3.294331,1,42.422382,4.094251,0,11.038397,0,-2.357306,0,0.353478,0,0.000000
151823,3,0,26.559593,3.285545,1,42.389488,4.078603,0,11.202715,0,-2.312829,0,0.353956,0,0.000000
151824,3,0,27.292219,3.284816,1,42.364319,4.063613,0,11.392506,0,-2.379545,0,0.354429,0,0.000000
151825,3,0,26.722567,3.290728,1,42.188126,4.048777,0,11.282760,0,-2.335068,0,0.357202,0,0.000000
151827,3,0,26.369759,3.284268,1,42.093292,4.034026,0,11.572312,0,-2.401784,0,0.357653,0,0.000000
151828,3,0,26.456997,3.281483,1,41.471313,4.027830,0,12.156279,0,-2.379545,0,0.358100,0,0.000000
151829,3,0,26.720022,3.275432,1,41.545391,4.015365,0,12.242305,0,-2.335068,0,0.358542,0,0.000000
151830,3,0,26.514658,3.271998,1,41.753563,4.004642,0,11.332618,0,-2.357306,0,0.358980,0,0.000000
151831,3,0,26.168352,3.271018,1,41.704659,3.994571,0,11.682467,0,-2.379545,0,0.361659,0,0.000000
151832,3,0,26.889490,3.277536,1,41.455723,3.980863,0,11.681948,0,-2.357306,0,0.362077,0,0.000000
151833,3,0,26.398676,3.279380,1,41.504093,3.970741,0,11.225818,0,-2.335068,0,0.362491,0,0.000000
151834,3,0,26.330217,3.275791,1,40.943909,3.958713,0,11.356024,0,-2.357306,0,0.365113,0,0.000000
151835,3,0,26.459764,3.284632,1,41.219196,3.947925,0,11.295369,0,-2.379545,0,0.365507,0,0.000000
151836,3,0,26.742830,3.283690,1,41.170609,3.936366,0,11.103706,0,-2.379545,0,0.365898,0,0.000000
151837,3,0,26.948877,3.274708,1,41.221367,3.923405,0,11.548201,0,-2.401784,0,0.366284,0,0.000000
151838,3,0,27.150848,3.266983,1,41.460140,3.908736,0,11.692017,0,-2.379545,0,0.366667,0,0.000000
151839,3,0,27.335909,3.259519,1,41.419170,3.894980,0,11.468859,0,-2.379545,0,0.367046,0,0.000000
151840,3,0,27.290045,3.250159,1,41.337502,3.880932,0,11.338220,0,-2.357307,0,0.369570,0,0.000000
151841,3,0,27.402491,3.243315,1,41.418499,3.868805,0,11.456656,0,-2.424023,0,0.372070,0,0.000000
151842,3,0,27.894247,3.245956,1,41.505619,3.858210,0,11.486701,0,-2.379545,0,0.374546,0,0.000000
151843,3,0,28.002409,3.239994,1,41.289040,3.847043,0,11.382205,0,-2.357307,0,0.374881,0,0.000000
151844,3,0,28.049770,3.233702,1,41.428204,3.837384,0,11.695496,0,-2.379545,0,0.375212,0,0.000000
151845,3,0,27.718819,3.227987,1,41.362720,3.827302,0,11.730123,0,-2.424023,0,0.373442,0,0.000000
151846,3,0,27.827068,3.221725,1,41.138817,3.816694,0,11.463029,0,-2.357307,0,0.373777,0,0.000000
151847,3,0,27.603674,3.227448,1,41.354324,3.805676,0,11.478621,0,-2.357307,0,0.374109,0,0.000000
151848,3,0,27.342487,3.217693,1,41.144878,3.792927,0,11.372045,0,-2.357307,0,0.374437,0,0.000000
151849,3,0,28.067423,3.238786,1,40.889969,3.780910,0,11.820467,0,-2.335068,0,0.374763,0,0.000000
151850,3,0,28.250135,3.238438,1,41.011341,3.770141,0,11.834842,0,-2.357307,0,0.375085,0,0.000000
151851,3,0,28.472406,3.234118,1,40.932129,3.759289,0,11.926286,0,-2.312829,0,0.375405,0,0.000000
151852,3,0,27.926750,3.243195,1,40.973682,3.749701,0,11.474710,0,-2.401784,0,0.375722,0,0.000000
151853,3,0,28.310978,3.257483,1,41.261009,3.742007,0,11.713709,0,-2.379545,0,0.376036,0,0.000000
151854,3,0,27.607674,3.258711,1,41.258938,3.734393,0,11.787616,0,-2.357306,0,0.376347,0,0.000000
151855,3,0,26.930645,3.267373,1,41.141975,3.725962,0,11.862967,0,-2.379545,0,0.378658,0,0.000000
151856,3,0,27.044977,3.262332,1,40.852867,3.714402,0,11.930901,0,-2.379545,0,0.378955,0,0.000000
151857,3,0,27.781248,3.259682,1,41.187134,3.703803,0,12.049073,0,-2.379545,0,0.379249,0,0.000000
151858,3,0,29.289698,3.279536,1,41.184216,3.692837,0,11.886561,0,-2.401784,0,0.379540,0,0.000000
151859,3,0,28.735159,3.280052,1,41.227570,3.680996,0,11.560223,0,-2.357307,0,0.379829,0,0.000000
151900,3,0,28.939177,3.275943,1,41.216751,3.670193,0,11.763088,0,-2.401784,0,0.382074,0,0.000000
151901,3,0,29.235291,3.271555,1,41.293171,3.659989,0,11.824259,0,-2.357307,0,0.382349,0,0.000000
151902,3,0,29.101545,3.264330,1,41.207611,3.649184,0,11.518976,0,-2.401784,0,0.384564,0,0.000000
151903,3,0,29.169401,3.255323,1,41.275681,3.637444,0,11.648420,0,-2.357307,0,0.386759,0,0.000000
151904,3,0,29.355072,3.247888,1,41.287457,3.625753,0,11.557446,0,-2.335068,0,0.387011,0,0.000000
151906,3,0,29.274714,3.241438,1,41.105927,3.617472,0,11.294509,0,-2.401784,0,0.387260,0,0.000000
151907,3,0,28.409441,3.240363,1,41.142891,3.609763,0,11.363190,0,-2.379545,0,0.389415,0,0.000000
151908,3,0,28.873089,3.240528,1,41.325817,3.602793,0,11.534852,0,-2.401784,0,0.389652,0,0.000000
151909,3,0,28.516832,3.250069,1,41.012486,3.596371,0,11.155885,0,-2.401784,0,0.391779,0,0.000000
151910,3,0,28.440718,3.244808,1,41.016144,3.586519,0,11.275293,0,-2.379545,0,0.392004,0,0.000000
151911,3,0,28.565308,3.239576,1,41.082733,3.577503,0,11.343177,0,-2.401784,0,0.392226,0,0.000000
151912,3,0,28.769617,3.231323,1,41.147533,3.566795,0,11.326702,0,-2.401784,0,0.392447,0,0.000000
151913,3,0,28.681185,3.221765,1,40.934677,3.556313,0,11.132622,0,-2.424023,0,0.390805,0,0.000000
151914,3,0,28.807554,3.212996,1,41.052505,3.546572,0,11.447724,0,-2.401784,0,0.392883,0,0.000000
151915,3,0,28.717501,3.203969,1,41.022987,3.536992,0,11.594871,0,-2.379545,0,0.392176,0,0.000000
151916,3,0,28.718582,3.198256,1,40.994576,3.527680,0,11.512467,0,-2.401784,0,0.391474,0,0.000000
151917,3,0,28.876547,3.192768,1,41.168129,3.519391,0,11.781516,0,-2.401784,0,0.390778,0,0.000000
151918,3,0,28.834978,3.186550,1,41.193428,3.511362,0,11.842292,0,-2.424023,0,0.389177,0,0.000000
151919,3,0,28.729837,3.181666,1,41.011902,3.503953,0,11.586984,0,-2.446261,0,0.388496,0,0.000000
151920,3,0,28.731276,3.178164,1,41.220036,3.496090,0,11.850928,0,-2.401784,0,0.387821,0,0.000000
151921,3,0,28.692974,3.179713,1,41.209969,3.488868,0,11.902968,0,-2.424023,0,0.386251,0,0.000000
151922,3,0,28.555677,3.181769,1,40.998554,3.481382,0,11.546243,0,-2.424023,0,0.384693,0,0.000000
151923,3,0,28.876347,3.186762,1,41.186329,3.474172,0,11.713923,0,-2.424023,0,0.383148,0,0.000000
151924,3,0,28.817793,3.191920,1,41.097725,3.465446,0,11.627529,0,-2.424023,0,0.381616,0,0.000000
151925,3,0,28.771358,3.198235,1,41.101849,3.456868,0,11.556057,0,-2.424023,0,0.380095,0,0.000000
151926,3,0,28.746819,3.204748,1,40.845512,3.448410,0,11.655285,0,-2.424023,0,0.378587,0,0.000000
151927,3,0,28.587025,3.198307,1,40.913799,3.439084,0,11.468867,0,-2.424023,0,0.377091,0,0.000000
151928,3,0,29.341370,3.203302,1,41.043427,3.430154,0,11.592892,0,-2.424023,0,0.375606,0,0.000000
151929,3,0,29.258389,3.207295,1,41.011757,3.423097,0,11.498602,0,-2.401784,0,0.375005,0,0.000000
151930,3,0,29.556149,3.200573,1,41.136917,3.414110,0,11.721405,0,-2.424023,0,0.373540,0,0.000000
151931,3,0,29.758816,3.192387,1,41.058033,3.405930,0,11.639000,0,-2.401784,0,0.372952,0,0.000000
151932,3,1,30.152338,3.195504,1,40.881660,3.398211,0,11.353063,0,-2.401784,0,0.372368,0,0.000000
151933,3,1,30.226627,3.195367,1,40.278633,3.391744,0,11.321630,0,-2.446261,0,0.372648,0,0.000000
151934,3,0,29.931170,3.187737,1,40.424229,3.385098,0,11.558218,0,-2.379545,0,0.372070,0,0.000000
151935,3,0,29.597189,3.181001,1,40.195515,3.378620,0,11.231481,0,-2.401784,0,0.371497,0,0.000000
151936,3,0,29.766251,3.173655,1,40.348953,3.373555,0,11.604823,0,-2.379545,0,0.371776,0,0.000000
151937,3,0,29.939131,3.166060,1,40.512909,3.368533,0,11.582859,0,-2.335068,0,0.371208,0,0.000000
151938,3,0,29.722490,3.158191,1,40.336460,3.361460,0,11.527944,0,-2.357306,0,0.371487,0,0.000000
151939,3,0,29.679342,3.150239,1,40.242271,3.352359,0,11.726250,0,-2.379545,0,0.371763,0,0.000000
151940,3,0,29.934063,3.141418,1,40.423397,3.343450,0,11.709723,0,-2.357306,0,0.372038,0,0.000000
151941,3,0,29.912394,3.133691,1,40.456905,3.334903,0,11.533300,0,-2.357306,0,0.372310,0,0.000000
151942,3,0,29.794622,3.126327,1,40.215271,3.328264,0,11.462553,0,-2.357306,0,0.372581,0,0.000000
151943,3,0,29.948240,3.118977,1,40.326252,3.322245,0,11.773159,0,-2.379545,0,0.372849,0,0.000000
151945,3,0,29.932314,3.112710,1,40.320107,3.315962,0,11.732146,0,-2.379545,0,0.373115,0,0.000000
151946,3,0,29.708006,3.107163,1,40.079601,3.311584,0,11.361834,0,-2.401784,0,0.373380,0,0.000000
151947,3,0,29.966858,3.099833,1,40.380341,3.306458,0,11.675539,0,-2.357306,0,0.373642,0,0.000000
151948,3,0,29.980007,3.094505,1,40.373051,3.299699,0,11.094062,0,-2.401784,0,0.373903,0,0.000000
151949,3,0,29.583868,3.103149,1,46.090672,3.312197,0,11.492839,0,-2.357307,0,0.374162,0,0.000000
151950,3,0,26.008636,3.218190,1,34.468941,3.375600,0,8.952538,0,-2.401784,0,0.374418,0,0.000000
151951,3,1,55.663475,3.451542,1,37.798279,3.700584,0,19.005098,0,-2.379545,0,0.373867,0,0.000000
151952,3,1,56.936493,3.555212,1,39.419670,3.806038,0,17.997433,0,-2.424023,0,0.372518,0,0.000000
151953,3,1,32.038887,3.678550,1,37.425480,3.931674,0,-8.558859,0,-2.379545,0,0.374378,0,0.000000
151954,3,2,68.047508,3.953366,2,-86.457558,4.203431,-1,-16.636700,0,-2.401784,0,0.374630,0,0.000000
151955,3,2,103.875488,4.170111,2,93.624542,4.519390,-1,-17.788784,0,-2.401784,0,0.374880,0,0.000000
151956,3,2,143.976532,4.380737,2,166.416260,5.387207,-1,-10.310165,0,-2.379545,0,0.374338,0,0.000000
151957,3,2,153.151474,4.429163,2,178.985260,6.053475,0,-6.465947,0,-2.401784,0,0.373799,0,0.000000
151958,3,1,35.299335,5.179517,0,27.682398,6.771277,0,16.638140,0,-2.401784,0,0.373264,0,0.000000
151959,3,0,27.118818,5.355756,0,10.175644,6.882719,1,27.390793,0,-2.424023,0,0.371950,0,0.000000
152000,3,0,15.931992,5.484147,0,24.852541,6.988403,1,24.736614,0,-2.424023,0,0.370644,0,0.000000
152001,3,0,27.919090,5.604814,0,16.471561,7.058850,1,34.475365,0,-2.424023,0,0.369349,0,0.000000
152002,3,0,24.772938,5.612215,0,21.411074,7.051382,1,36.100666,0,-2.424023,0,0.368062,0,0.000000
152003,3,0,24.452599,5.597898,0,20.010349,7.034024,1,35.763245,0,-2.424023,0,0.366784,0,0.000000
152004,3,0,23.265614,5.589630,0,16.044506,7.028617,0,5.734520,0,-2.424023,0,0.365514,0,0.000000
152005,3,0,19.703676,5.645597,1,40.626057,7.111683,0,7.080106,0,-2.424023,0,0.364254,0,0.000000
152006,3,0,14.514233,5.710749,0,18.215593,7.183257,0,5.119685,0,-2.424023,0,0.363002,0,0.000000
152007,3,0,27.081467,5.739972,0,12.688785,7.236886,0,1.258701,0,-2.424023,0,0.361759,0,0.000000
152008,3,0,20.725191,5.749280,0,14.145525,7.250191,0,-0.024622,0,-2.424023,0,0.360524,0,0.000000
152009,3,0,28.239637,5.762517,0,14.207504,7.260992,0,-1.370643,0,-2.424023,0,0.359298,0,0.000000
152010,3,0,26.068613,5.754806,0,13.191840,7.247651,0,-1.618253,0,-2.424023,0,0.358080,0,0.000000
152011,3,1,43.174305,5.871644,1,38.910950,7.352369,0,-3.026624,0,-2.401784,0,0.357622,0,0.000000
152012,3,1,44.921070,5.869983,1,39.939453,7.345899,0,-3.195345,0,-2.401784,0,0.357166,0,0.000000
152013,3,0,10.102755,5.984945,0,15.487462,7.417131,0,-0.728607,0,-2.379545,0,0.356714,0,0.000000
152014,3,0,8.070689,6.007600,0,15.004279,7.462389,0,-0.017184,0,-2.379545,0,0.357009,0,0.000000
152015,3,1,39.828896,6.140447,1,34.998859,7.572790,0,-2.708257,0,-2.401784,0,0.357301,0,0.000000
152016,3,1,43.593658,6.139698,1,39.187778,7.570017,0,-3.069139,0,-2.357306,0,0.357592,0,0.000000
152017,3,0,7.631463,6.263836,0,4.212234,7.683167,0,-3.244637,0,-2.335068,0,0.357144,0,0.000000
152018,3,0,5.073522,6.373429,0,18.422041,7.754858,0,-3.391038,0,-2.379545,0,0.358901,0,0.000000
152019,3,1,35.567741,6.557045,0,25.515736,7.915164,0,-0.731997,0,-2.379545,0,0.359184,0,0.000000
152020,3,0,29.957952,6.630331,0,29.245541,7.979951,0,-1.009592,0,-2.379545,0,0.359464,0,0.000000
152021,4,1,59.305458,6.772358,1,50.108677,8.113727,0,-2.381724,0,-2.401784,0,0.359743,0,0.000000
152023,4,0,22.332499,6.905547,0,26.188269,8.252992,0,-1.160041,0,-2.379545,0,0.001449,0,0.000000
152024,4,0,10.179676,6.981810,0,8.054198,8.350601,0,-3.224116,0,-2.357306,0,0.000000,0,0.000000
152025,4,0,24.413633,7.039327,0,24.512358,8.407496,0,-3.165457,0,-2.335068,0,1.334321,0,0.000000
152026,4,0,24.630241,7.029087,0,21.414907,8.398249,0,-3.093075,0,-2.379545,0,0.889547,0,0.000000
152027,4,1,42.377022,7.080585,1,39.984261,8.433508,0,-4.221232,0,-2.357306,0,0.741289,0,0.000000
152028,4,1,41.854671,7.062742,1,38.896389,8.411299,0,-4.167997,0,-2.379545,0,0.667161,0,0.000000
152029,4,1,34.526016,7.061198,1,32.279911,8.398533,0,-3.428078,0,-2.379545,0,0.622683,0,0.000000
152030,4,0,10.487544,7.195557,0,4.272532,8.505132,0,-0.811482,0,-2.357306,0,0.667161,0,0.000000
152031,4,0,10.098799,7.184724,0,6.741028,8.485312,0,0.209350,0,-2.357307,0,0.635391,0,0.000000
152032,4,0,11.073525,7.172558,0,4.295584,8.466351,0,0.602754,0,-2.401784,0,0.611564,0,0.000000
152033,4,0,17.115150,7.255825,0,4.563337,8.467840,0,0.625487,0,-2.424023,0,0.543612,0,0.000000
152034,4,0,29.446527,7.317273,0,25.292435,8.560700,0,-1.645552,0,-2.379545,0,0.533728,0,0.000000
152035,4,1,30.175245,7.305546,0,22.237848,8.552525,0,-0.875392,0,-2.357307,0,0.525642,0,0.000000
152036,4,1,31.943100,7.309886,0,23.726568,8.555397,0,-0.580196,0,-2.357307,0,0.518903,0,0.000000
152037,4,1,36.493015,7.354489,0,18.547245,8.608328,0,3.116155,0,-2.401784,0,0.513200,0,0.000000
152038,4,0,0.480245,7.489963,0,20.006508,8.670978,0,-0.221156,0,-2.379545,0,0.508313,0,0.000000
152039,4,0,9.917934,0.053261,0,18.919592,0.022048,0,0.960858,0,-2.357307,0,0.489251,0,0.000000
152040,4,0,9.549816,2.696702,0,10.701308,3.668822,0,3.761066,0,-2.379545,0,0.514270,0,0.000000
152041,4,0,4.327270,3.150933,0,5.014995,4.720200,0,2.750952,0,-2.379545,0,0.497100,0,0.000000
152042,4,1,33.216194,4.890974,0,24.883047,6.113958,0,2.591830,0,-2.357307,0,0.494193,0,0.000000
152043,4,1,45.605824,5.721577,1,43.210770,6.606049,0,2.101681,0,-2.401784,0,0.491592,0,0.000000
152044,4,1,44.741348,5.503144,1,40.470173,6.398210,0,2.617216,0,-2.379545,0,0.478132,0,0.000000
152045,4,1,44.266350,5.285148,1,39.356812,6.149058,0,2.705769,0,-2.357307,0,0.465953,0,0.000000
152046,4,1,44.441959,5.277052,1,40.210835,6.033896,0,2.896121,0,-2.357307,0,0.454882,0,0.000000
152047,4,2,89.841995,8.030174,2,75.456322,7.346019,0,1.775031,0,-2.424023,0,0.435105,0,0.000000
152048,4,2,92.634857,7.958873,2,78.695335,7.323050,0,1.553936,0,-2.424023,0,0.416975,0,0.000000
152049,4,2,90.178246,7.784370,2,76.720375,7.134431,0,1.449672,0,-2.424023,0,0.400296,0,0.000000
152050,4,2,87.593178,7.613697,2,75.359009,6.918879,0,1.294969,0,-2.424023,0,0.384900,0,0.000000
152051,4,1,37.847359,9.720496,1,39.376389,7.890317,0,2.738899,0,-2.401784,0,0.378881,0,0.000000
152052,4,0,6.884668,10.877554,0,2.342202,9.005096,0,2.617809,0,-2.424023,0,0.365350,0,0.000000
152053,4,0,9.641939,10.703954,0,2.318928,8.854734,0,2.571076,0,-2.424023,0,0.352752,0,0.000000
152054,4,0,11.191629,10.701438,0,25.985489,10.871608,0,4.176073,0,-2.424023,0,0.340993,0,0.000000
152055,4,0,11.274468,10.447755,0,23.344398,10.780003,0,2.070092,0,-2.424023,0,0.329993,0,0.000000
152056,4,0,9.158870,10.204071,0,22.719591,10.519305,0,4.357882,0,-2.424023,0,0.319681,0,0.000000
152057,4,0,26.194326,11.087742,0,16.185736,10.681882,0,3.239090,0,-2.424023,0,0.309994,0,0.000000
152058,5,0,12.138721,12.522737,0,7.063846,11.144622,0,2.781280,0,-2.446261,0,0.313958,0,0.000000
152059,5,0,10.885778,12.274467,0,6.488674,10.901781,0,5.381685,0,-2.446261,0,0.006354,0,0.000000
152100,5,0,10.886625,12.022732,0,6.541389,10.631006,0,13.306585,0,-2.424023,0,0.000000,0,0.000000
152101,5,0,10.368990,11.756358,0,7.097709,10.419339,0,13.117242,0,-2.424023,0,0.222387,0,0.000000
152102,5,0,10.653223,11.488040,0,6.532304,10.167505,0,10.741761,0,-2.357306,0,0.222387,0,0.000000
152104,5,0,10.268407,11.234668,0,6.663632,9.928143,0,9.986556,0,-2.379545,0,0.296516,0,0.000000
152105,5,0,23.565641,11.775775,0,19.959705,11.276999,0,11.245709,0,-2.379545,0,0.333580,0,0.000000
152106,5,0,23.241180,11.660468,0,20.077082,11.216585,0,11.719984,0,-2.357306,0,0.355819,0,0.000000
152107,5,0,22.742867,11.586063,0,10.601869,11.525651,0,11.435127,0,-2.335068,0,0.333580,0,0.000000
152108,5,0,19.489601,11.409627,0,12.216852,11.368019,0,9.953348,0,-2.357306,0,0.349465,0,0.000000
152109,5,0,10.887103,11.452242,0,9.465407,11.510201,0,10.913074,0,-2.401784,0,0.361379,0,0.000000
152110,5,0,10.643050,11.298263,0,10.808439,11.336701,0,11.256086,0,-2.357306,0,0.370645,0,0.000000
152111,5,0,8.323555,11.134769,0,9.376761,11.201472,0,12.067647,0,-2.379545,0,0.400296,0,0.000000
152112,5,0,21.105280,11.464240,0,6.607835,11.215958,0,9.933196,0,-2.379545,0,0.384123,0,0.000000
152113,5,1,43.601299,12.781619,1,36.835651,12.106664,0,5.767124,0,-2.401784,0,0.389177,0,0.000000
152114,5,1,41.484943,13.843157,1,43.419872,13.144688,0,6.743766,0,-2.357306,0,0.376347,0,0.000000
152115,5,0,19.497124,14.495420,1,42.035412,14.425181,0,8.177062,0,-2.357306,0,0.365350,0,0.000000
152116,5,0,20.793686,14.676737,1,31.742214,14.555357,0,7.787080,0,-2.357306,0,0.355819,0,0.000000
152117,5,0,12.094982,0.934076,1,34.994751,0.322514,0,7.462743,0,-2.401784,0,0.361379,0,0.000000
152118,5,0,8.646224,3.178173,0,27.706781,1.648027,0,7.028243,0,-2.357306,0,0.379366,0,0.000000
152119,5,0,15.898341,3.910960,0,27.262339,1.751853,0,7.175966,0,-2.357306,0,0.383000,0,0.000000
152120,5,0,20.460279,6.080471,0,28.833698,2.007300,0,6.731645,0,-2.401784,0,0.386251,0,0.000000
152121,5,0,20.438377,6.136914,1,33.867199,3.853236,0,7.127257,0,-2.401784,0,0.389177,0,0.000000
152122,5,0,18.702211,6.103678,0,25.420597,4.899069,0,7.035832,0,-2.357306,0,0.391824,0,0.000000
152123,5,0,17.773853,5.905016,0,24.747904,4.814891,0,6.850965,0,-2.357306,0,0.394231,0,0.000000
152124,5,0,18.063194,5.716667,0,25.125719,4.641494,0,6.838972,0,-2.379545,0,0.415767,0,0.000000
152125,5,0,18.141741,5.518095,0,25.350246,4.474991,0,6.865232,0,-2.379545,0,0.416975,0,0.000000
152126,5,0,18.062954,5.332709,0,25.520153,4.318823,0,6.845012,0,-2.379545,0,0.418087,0,0.000000
152127,5,0,17.981138,5.150109,0,25.437265,4.172735,0,6.765364,0,-2.379545,0,0.436220,0,0.000000
152128,5,0,17.955803,4.969266,0,25.320747,4.031878,0,6.889092,0,-2.379545,0,0.436537,0,0.000000
152129,5,0,17.959370,4.804303,0,25.171986,3.903180,0,7.018532,0,-2.357307,0,0.436831,0,0.000000
152130,5,0,18.047531,4.657096,0,25.257099,3.781442,0,6.906712,0,-2.379545,0,0.452442,0,0.000000
152131,5,0,17.808441,4.518627,0,25.241289,3.664672,0,6.904566,0,-2.379545,0,0.452187,0,0.000000
152132,5,0,17.802687,4.381305,0,25.023432,3.558088,0,7.009821,0,-2.357306,0,0.466295,0,0.000000
152133,5,0,18.146545,4.256667,0,25.780531,3.463453,0,7.017971,0,-2.357306,0,0.465622,0,0.000000
152134,5,0,18.498024,4.485326,0,26.324177,4.007933,0,7.493786,0,-2.379545,0,0.464991,0,0.000000
152135,5,0,23.502001,5.653873,1,32.591743,4.338283,0,6.626594,0,-2.379545,0,0.464396,0,0.000000
152136,5,0,22.447397,5.654895,1,35.365490,4.496423,0,8.917125,0,-2.379545,0,0.463835,0,0.000000
152137,5,0,22.732452,5.818613,1,36.736141,4.621950,0,9.180623,0,-2.357307,0,0.475661,0,0.000000
152138,5,0,19.418211,5.980721,0,21.361040,5.522542,0,14.193325,0,-2.357307,0,0.468816,0,0.000000
152139,5,0,21.164953,5.952957,0,12.275234,5.743453,0,1.728006,0,-2.335068,0,0.468183,0,0.000000
152141,5,0,21.303894,5.834545,0,13.117496,5.726151,-1,-11.397410,0,-2.379545,0,0.467583,0,0.000000
152142,5,0,21.410776,5.716027,0,13.211915,5.617892,-1,-11.020248,0,-2.379545,0,0.461453,0,0.000000
152143,5,0,15.706755,5.765922,0,18.255131,5.644023,0,-4.987847,0,-2.424023,0,0.466470,0,0.000000
152144,5,0,20.528963,5.743978,0,12.875607,5.654350,0,7.991466,0,-2.401784,0,0.465954,0,0.000000
152145,5,1,49.708153,6.769449,0,10.580922,5.660023,0,1.021828,0,-2.424023,0,0.455117,0,0.000000
152146,5,0,17.751659,8.496329,0,6.817809,6.039972,0,3.971759,0,-2.401784,0,0.449828,0,0.000000
152147,5,0,18.135679,8.422771,0,8.027766,5.998278,1,20.668516,0,-2.424023,0,0.439832,0,0.000000
152148,5,1,54.737633,9.398850,0,6.014287,5.963099,1,27.761250,0,-2.424023,0,0.430270,0,0.000000
152149,5,0,23.349096,10.594933,0,10.354307,6.155449,0,0.874269,0,-2.424023,0,0.421116,0,0.000000
152150,5,0,14.514605,10.679405,0,11.193464,6.510326,0,6.071149,0,-2.424023,0,0.412342,0,0.000000
152151,6,0,11.034119,10.582072,0,11.911949,6.444860,0,7.287342,0,-2.424023,0,0.403927,0,0.000000
152152,6,0,10.446193,10.405847,0,14.787111,6.378403,0,5.217717,0,-2.424023,0,0.000000,0,0.000000
152153,6,0,10.677917,10.266637,0,15.419208,6.317103,0,-1.102912,0,-2.424023,0,0.000000,0,0.000000
152154,6,0,10.886519,10.085324,0,15.522305,6.216673,0,-2.233866,0,-2.424023,0,0.000000,0,0.000000
152155,6,0,11.416369,9.930319,0,14.954711,6.118153,0,-4.864988,0,-2.424023,0,0.000000,0,0.000000
152156,6,0,10.830244,9.759382,0,15.501660,6.023458,0,-2.998517,0,-2.424023,0,0.000000,0,0.000000
152157,6,0,9.812287,9.683622,0,16.566462,5.984697,0,2.355721,0,-2.424023,0,0.000000,0,0.000000
152158,6,0,12.355886,9.702910,0,13.737133,5.953964,0,1.501600,0,-2.424023,0,0.000000,0,0.000000
152159,6,0,8.224419,9.685961,0,14.560850,5.882791,0,2.410187,0,-2.379545,0,0.037064,0,0.000000
152200,6,0,7.294092,9.567661,0,15.977130,5.841167,0,4.901075,0,-2.424023,0,0.031770,0,0.000000
152201,6,0,6.979185,9.424725,0,16.478468,5.783650,0,4.527504,0,-2.424023,0,0.027798,0,0.000000
