Android_Time,Work_Cycle,Left_Arm_Activity,Left_Arm_Angle,Left_Arm_Speed,Right_Arm_Activity,Right_Arm_Angle,Right_Arm_Speed,Trunk_Activity,Trunk_Angle,Glove_Angle_Activity,Wrist_Angle,Glove_Speed_Activity,Wrist_Speed,Glove_Pressure_Activity,Thumb_Pressure
hhmmss,NUMBER,STATUS,degrees,degrees/s,STATUS,degrees,degrees/s,STATUS,degrees,STATUS,degrees,STATUS,degrees/s,STATUS,N
131012,1,0,0.147544,0.280695,0,0.155594,0.356262,0,-0.581953,0,1.676909,0,0.609787,0,0.000000
131013,1,0,0.143228,0.274902,0,0.167481,0.353159,-1,-32.375015,0,1.721627,0,0.596236,0,0.000000
131014,1,0,0.184899,0.286540,0,0.148216,0.343756,-1,-30.429924,0,1.721627,0,0.584770,0,0.000000
131015,1,0,0.155593,0.296298,0,0.132501,0.340644,-1,-37.129887,0,1.721627,0,0.574942,0,0.000000
131016,1,0,0.113398,0.327236,0,0.147454,0.344089,-1,-74.840645,0,1.766345,0,0.566425,0,0.000000
131017,1,0,0.096692,0.324823,0,0.159083,0.353428,-1,-59.913956,0,1.743986,0,0.558972,0,0.000000
131018,1,0,0.109589,0.316518,0,0.186656,0.357525,-1,-52.856098,0,1.811063,0,0.578700,0,0.000000
131019,1,0,0.144519,0.313279,0,0.187257,0.359994,-1,-39.794876,0,1.878139,0,0.596236,0,0.000000
131020,1,0,0.099640,0.311298,0,0.158514,0.357833,-1,-31.976408,0,1.833421,0,0.600159,0,0.000000
131021,1,0,0.137707,0.306925,0,0.215240,0.359117,-1,-13.686744,0,1.878139,0,0.592510,0,0.000000
131022,1,0,0.111306,0.305629,0,0.199543,0.361601,0,2.920655,0,1.900498,0,0.574942,0,0.000000
131023,1,0,0.110581,0.308131,0,0.184401,0.356915,1,23.234838,0,1.855780,0,0.589461,0,0.000000
131024,1,0,0.157914,0.312684,0,0.183283,0.355286,2,63.863544,0,1.855780,0,0.592996,0,0.000000
131025,1,0,0.150037,0.321350,0,0.132621,0.360822,2,59.565071,0,1.878139,0,0.596236,0,0.000000
131026,1,0,0.152154,0.316604,0,0.160741,0.358781,1,26.230820,0,1.945216,0,0.590274,0,0.000000
131027,1,0,0.142010,0.318799,0,0.232126,0.354243,1,25.670263,0,1.922857,0,0.567571,0,0.000000
131028,1,0,0.183507,0.318021,0,0.177181,0.353035,-1,-22.960001,0,1.922857,0,0.546550,0,0.000000
131029,1,0,0.148354,0.318701,0,0.131564,0.356179,-1,-24.507080,0,1.945216,0,0.543001,0,0.000000
131030,1,0,0.157743,0.312176,0,0.233808,0.348538,0,-5.300277,0,1.945216,0,0.539697,0,0.000000
131031,1,0,0.166871,0.314022,0,0.200207,0.345450,0,-6.444784,0,1.945216,0,0.529160,0,0.000000
131032,1,0,0.077843,0.312098,0,0.199265,0.344595,0,-2.888329,0,1.922857,0,0.512090,0,0.000000
131033,1,0,0.082283,0.309374,0,0.151929,0.343791,0,-1.286676,0,1.967575,0,0.524036,0,0.000000
131034,1,0,0.144905,0.308967,0,0.204225,0.343006,0,-1.326638,0,1.967575,0,0.514931,0,0.000000
131035,1,0,0.117421,0.318953,0,0.247111,0.346866,0,-1.363142,0,1.989934,0,0.526091,0,0.000000
131036,1,0,15.730451,0.771252,0,17.210773,1.241748,0,-1.395481,0,1.945216,0,0.523836,0,0.000000
131037,1,0,12.969072,1.960082,0,11.285517,2.642411,0,-1.404912,0,1.945216,0,0.521707,0,0.000000
131038,1,0,15.836749,2.356145,0,17.701294,3.106081,0,-1.374568,0,1.967575,0,0.525735,0,0.000000
131039,1,0,7.443548,2.803052,0,10.059847,3.383315,0,-1.369615,0,1.967575,0,0.535436,0,0.000000
131040,1,0,9.894302,2.915572,0,11.098184,3.334107,0,-1.375714,0,1.945216,0,0.533173,0,0.000000
131041,1,2,86.802811,5.329078,0,10.045929,3.606513,0,-1.401394,0,1.922857,0,0.519844,0,0.000000
131042,1,2,85.183235,5.688016,0,8.086918,3.663104,0,-1.399371,0,1.967575,0,0.518071,0,0.000000
131044,1,2,61.032715,6.655283,0,9.383604,3.845918,0,-1.379915,0,1.945216,0,0.516383,0,0.000000
131045,1,1,57.792263,6.800124,0,9.320754,3.851076,0,-1.385648,0,1.922857,0,0.504374,0,0.000000
131046,1,2,63.168571,6.758016,1,33.723526,4.013073,0,-1.381553,0,1.922857,0,0.492911,0,0.000000
131047,1,1,59.769012,7.159794,1,49.142323,4.379389,0,-1.418335,0,1.922857,0,0.481958,0,0.000000
131048,1,1,53.989212,7.267000,1,44.548935,4.622009,0,-1.414396,0,1.967575,0,0.486062,0,0.000000
131049,1,0,23.175329,7.913593,0,21.549555,5.025124,0,-1.421473,0,1.922857,0,0.475720,0,0.000000
131050,1,0,15.246017,8.045915,0,5.431930,5.342118,0,-1.399023,0,1.945216,0,0.475126,0,0.000000
131051,1,1,34.656651,8.350313,1,56.397289,6.273551,0,-1.378314,0,1.989934,0,0.474555,0,0.000000
131052,1,1,34.700504,8.304543,1,57.185940,6.231269,0,-1.369805,0,1.967575,0,0.482951,0,0.000000
